
Best Parameters,"{'num_leaves': 24, 'lambda_l2': 0.00015, 'lambda_l1': 6.1e-05, 'learning_rate': 0.024, 'verbosity': -1, 'num_threads': 6, 'objective': 'binary', 'metric': 'auc'}"
Train energy,2827361.000000
Test energy,306054.000000

Timestamp,2024-06-05 23:45:40.222862
Model Name,LinearModel
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.38452
Log Loss - std,0.00574
AUC - mean,0.85335
AUC - std,0.00449
Accuracy - mean,0.82439
Accuracy - std,0.00332
F1 score - mean,0.82439
F1 score - std,0.00332
Train time,0.221377
Test time,0.003896
Best Parameters,{}
Train energy,15045738.200000
Test energy,258458.800000

Timestamp,2024-06-05 23:45:40.940498
Model Name,RandomForest
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.30024
Log Loss - std,0.00665
AUC - mean,0.91741
AUC - std,0.00491
Accuracy - mean,0.86109
Accuracy - std,0.00569
F1 score - mean,0.86109
F1 score - std,0.00569
Train time,1.587551
Test time,0.062747
Best Parameters,"{'max_depth': 12, 'n_estimators': 85}"
Train energy,21688213.600000
Test energy,1709578.200000

Timestamp,2024-06-05 23:45:41.281564
Model Name,DecisionTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.31848
Log Loss - std,0.01501
AUC - mean,0.91077
AUC - std,0.00437
Accuracy - mean,0.85627
Accuracy - std,0.00582
F1 score - mean,0.85627
F1 score - std,0.00582
Train time,0.054501
Test time,0.017249
Best Parameters,{'max_depth': 8}
Train energy,32905311.200000
Test energy,2862346.000000

Timestamp,2024-06-05 23:45:42.109865
Model Name,KNN
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.47517
Log Loss - std,0.03337
AUC - mean,0.86439
AUC - std,0.00431
Accuracy - mean,0.82166
Accuracy - std,0.00365
F1 score - mean,0.82166
F1 score - std,0.00365
Train time,0.026053
Test time,0.593381
Best Parameters,{'n_neighbors': 25}
Train energy,1847773.800000
Test energy,41410135.600000

Timestamp,2024-06-05 23:45:42.124745
Model Name,LinearModel
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.52853
MSE - std,0.01788
R2 - mean,0.60292
R2 - std,0.00885
Train time,0.003608
Test time,0.000294
Best Parameters,{}
Train energy,941440.400000
Test energy,23950.200000

Timestamp,2024-06-05 23:45:42.511869
Model Name,LightGBM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,1.01970
MSE - std,0.03027
R2 - mean,0.23398
R2 - std,0.00411
Train time,0.069635
Test time,0.005697
Best Parameters,"{'num_leaves': 34, 'lambda_l2': 0.0013, 'lambda_l1': 2.6e-05, 'learning_rate': 0.071, 'verbosity': -1, 'num_threads': 6, 'objective': 'regression', 'metric': 'mse'}"
Train energy,880222.000000
Test energy,58654.600000

Timestamp,2024-06-05 23:45:43.912728
Model Name,RandomForest
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.29239
MSE - std,0.01436
R2 - mean,0.78028
R2 - std,0.01065
Train time,0.733430
Test time,0.005772
Best Parameters,"{'max_depth': 12, 'n_estimators': 7}"
Train energy,14361169.000000
Test energy,772642.000000

Timestamp,2024-06-05 23:45:44.911858
Model Name,KNN
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.42571
MSE - std,0.01895
R2 - mean,0.68027
R2 - std,0.00841
Train time,0.013532
Test time,0.182081
Best Parameters,{'n_neighbors': 11}
Train energy,939511.800000
Test energy,12697245.200000

Timestamp,2024-06-05 23:45:45.780920
Model Name,DecisionTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.30195
MSE - std,0.01408
R2 - mean,0.77310
R2 - std,0.01006
Train time,0.012407
Test time,0.005010
Best Parameters,{'max_depth': 10}
Train energy,36200920.600000
Test energy,745066.600000

Timestamp,2024-06-05 23:45:53.148950
Model Name,LightGBM
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,1.01863
Log Loss - std,0.00050
AUC - mean,0.94585
AUC - std,0.00092
Accuracy - mean,0.51061
Accuracy - std,0.00819
F1 score - mean,0.36806
F1 score - std,0.01672
Train time,4.077923
Test time,0.601805
Best Parameters,"{'num_leaves': 56, 'lambda_l2': 0.168, 'lambda_l1': 1.8e-07, 'learning_rate': 0.0318, 'verbosity': -1, 'num_threads': 6, 'objective': 'multiclass', 'num_class': 7, 'metric': 'multiclass'}"
Train energy,67650217.200000
Test energy,7741191.200000

Timestamp,2024-06-05 23:45:55.527405
Model Name,XGBoost
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,1.40157
Log Loss - std,0.00055
AUC - mean,0.97739
AUC - std,0.00065
Accuracy - mean,0.86868
Accuracy - std,0.00081
F1 score - mean,0.86713
F1 score - std,0.00078
Train time,5.873919
Test time,0.662524
Best Parameters,"{'max_depth': 12, 'lambda': 0.164, 'alpha': 0.737, 'eta': 0.096, 'verbosity': 1, 'nthread': 6, 'objective': 'multi:softprob', 'num_class': 7, 'eval_metric': 'mlogloss'}"
Train energy,103630057.200000
Test energy,8432339.000000

Timestamp,2024-06-05 23:46:08.518427
Model Name,ModelTree
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.31451
Log Loss - std,0.00676
AUC - mean,0.90737
AUC - std,0.00441
Accuracy - mean,0.85182
Accuracy - std,0.00531
F1 score - mean,0.85182
F1 score - std,0.00531
Train time,0.036205
Test time,0.032670
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,573113669.600000
Test energy,5002965.800000

Timestamp,2024-06-05 23:46:14.460595
Model Name,RandomForest
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.57280
Log Loss - std,0.00424
AUC - mean,0.96180
AUC - std,0.00028
Accuracy - mean,0.78304
Accuracy - std,0.00325
F1 score - mean,0.77440
F1 score - std,0.00334
Train time,27.619428
Test time,0.381494
Best Parameters,"{'max_depth': 12, 'n_estimators': 48}"
Train energy,362449108.800000
Test energy,5825754.200000

Timestamp,2024-06-05 23:46:21.674069
Model Name,ModelTree
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.48116
MSE - std,0.23784
R2 - mean,0.63803
R2 - std,0.18140
Train time,0.018841
Test time,0.010576
Best Parameters,"{'criterion': 'gradient-renorm-z', 'max_depth': 3}"
Train energy,259649396.200000
Test energy,2098700.800000

Timestamp,2024-06-05 23:46:32.106150
Model Name,KNN
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.80714
Log Loss - std,0.02091
AUC - mean,0.90081
AUC - std,0.00306
Accuracy - mean,0.70270
Accuracy - std,0.00115
F1 score - mean,0.68865
F1 score - std,0.00237
Train time,0.024782
Test time,8.386573
Best Parameters,{'n_neighbors': 41}
Train energy,1720869.600000
Test energy,586531652.400000

Timestamp,2024-06-05 23:46:36.796640
Model Name,DecisionTree
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.48445
Log Loss - std,0.00210
AUC - mean,0.96230
AUC - std,0.00064
Accuracy - mean,0.81184
Accuracy - std,0.00167
F1 score - mean,0.80675
F1 score - std,0.00221
Train time,0.164681
Test time,0.059971
Best Parameters,{'max_depth': 11}
Train energy,641482048.800000
Test energy,22229459.800000

Timestamp,2024-06-05 23:47:03.364492
Model Name,LinearModel
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.62992
Log Loss - std,0.00084
AUC - mean,0.92819
AUC - std,0.00027
Accuracy - mean,0.72426
Accuracy - std,0.00057
F1 score - mean,0.71407
F1 score - std,0.00050
Train time,15.081909
Test time,0.030893
Best Parameters,{}
Train energy,1001630773.600000
Test energy,2030670.800000

Timestamp,2024-06-06 00:37:58.390707
Model Name,SVM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.40075
Log Loss - std,0.00816
AUC - mean,0.84871
AUC - std,0.00489
Accuracy - mean,0.82375
Accuracy - std,0.00599
F1 score - mean,0.82375
F1 score - std,0.00599
Train time,592.959589
Test time,33.030550
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,40165962189.800003
Test energy,2265951144.600000

Timestamp,2024-06-06 00:45:33.749942
Model Name,SVM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.40233
MSE - std,0.02054
R2 - mean,0.69789
R2 - std,0.00873
Train time,67.489015
Test time,22.846213
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,-48082646378.400002
Test energy,1466922038.400000
