
Best Parameters,{'max_depth': 11}
Train energy,488746661.800000
Test energy,19296886.400000

Timestamp,2024-06-05 22:03:54.225743
Model Name,KNN
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.81676
Log Loss - std,0.00933
AUC - mean,0.90368
AUC - std,0.00269
Accuracy - mean,0.70242
Accuracy - std,0.00182
F1 score - mean,0.68836
F1 score - std,0.00186
Train time,0.024973
Test time,8.398944
Best Parameters,{'n_neighbors': 41}
Train energy,1612276.200000
Test energy,548516186.000000

Timestamp,2024-06-05 22:04:19.667862
Model Name,LinearModel
Dataset,Covertype
Objective,classification
number of features,54
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.62992
Log Loss - std,0.00084
AUC - mean,0.92819
AUC - std,0.00027
Accuracy - mean,0.72426
Accuracy - std,0.00057
F1 score - mean,0.71407
F1 score - std,0.00049
Train time,0.166910
Test time,0.032148
Best Parameters,{}
Train energy,1119969227.600000
Test energy,2993607.800000

Timestamp,2024-06-05 22:14:03.305652
Model Name,SVM
Dataset,Adult
Objective,binary
number of features,14
Device,CPU
Number of CPUs,6
Number of GPUs,
Log Loss - mean,0.40197
Log Loss - std,0.00880
AUC - mean,0.84836
AUC - std,0.00531
Accuracy - mean,0.82298
Accuracy - std,0.00630
F1 score - mean,0.82298
F1 score - std,0.00630
Train time,0.118629
Test time,0.033962
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,9537768564.200001
Test energy,555943291.000000

Timestamp,2024-06-05 22:15:40.143547
Model Name,SVM
Dataset,CaliforniaHousing
Objective,regression
number of features,8
Device,CPU
Number of CPUs,6
Number of GPUs,
MSE - mean,0.40273
MSE - std,0.02070
R2 - mean,0.69760
R2 - std,0.00877
Train time,0.023960
Test time,0.010292
Best Parameters,"{'C': 0.1, 'kernel': 'linear', 'degree': 3, 'gamma': 'scale', 'coef0': 0.0, 'shrinking': True, 'probability': False, 'tol': 0.01, 'cache_size': 200, 'class_weight': 'None', 'max_iter': 1000, 'decision_function_shape': 'ovr', 'break_ties': False, 'random_state': 221}"
Train energy,1001581908.400000
Test energy,334145263.000000
